epoch,gen_total_loss,gen_gan_loss,gen_l1_loss,per_loss,disc_loss,gen_total_loss_val,gen_gan_loss_val,gen_l1_loss_val,per_loss_val,disc_loss_val
32,1.1238681517615177,1.0206017021643052,0.052336470321706026,185.8633269144757,1.2069754024248311,1.3384501016376043,0.73759187864195,0.053817734705044494,222.00186222000877,1.7577157467898756
33,1.1143588023518425,1.0039541661813118,0.05200531393437102,184.3011840537043,1.220384688188534,1.3464918015174347,0.9306135336066237,0.06114956962663939,223.07256419304574,1.9502261513530619
34,1.1063454996112108,1.0043818898646548,0.051656565022203005,182.9656447127314,1.225503060501991,1.3218694903325325,0.7256413352961587,0.057710656114291436,219.24787394268677,1.8967416593343904
35,1.0968611744038834,1.0068741908130965,0.051556973924657495,181.38176681924574,1.218831835001117,1.3521898502760594,0.3497852555891075,0.06461335068365726,224.79090416218975,1.7602813341239891
36,1.0861468013062483,1.0107567820144763,0.05127737887922933,179.59132741748695,1.2135667605122717,1.3112229122088688,0.6881709404363491,0.056988658822409,217.524607356232,2.11188169564351
37,1.081843435858367,1.0090912303417037,0.05145171319623247,178.87602943854756,1.2326630297273693,1.495656500860016,1.3843585217058068,0.09243453547432282,247.2762121918178,1.604927896273018
38,1.070633202663964,1.017444589793092,0.05088879211464583,176.99745807553282,1.2117294169593567,1.3881230122972243,1.7411857531802488,0.07033365344499598,228.91502893089068,2.6123001583732
39,1.0646467592917603,0.9967920086171368,0.050713164928267794,176.02754710782872,1.2273942396782411,1.2948218244727294,1.4310650652588004,0.05529654677772876,213.8033885936926,2.386305915129067
40,1.0575466385074328,1.0002040516400692,0.050613864721490605,174.83980972979327,1.2237344003697432,1.2969708374231168,1.097793660276007,0.06092595349960398,214.59653636252526,2.2982077794499918
41,1.050920615883747,1.0106966852145916,0.05036857560332311,173.72189133662988,1.2280920921723442,1.2871437647555135,0.39521888315972714,0.0606335985188437,213.89594374552811,1.7309730985377094
42,1.0415431950923681,1.0194631037772588,0.050190682143046714,172.14759546058013,1.2070713653865428,1.2750541633751133,0.7008915720157104,0.05981892106482888,211.47480532013543,1.843602753747808
43,1.0353431859450175,1.01945262161812,0.05038475106368856,171.11395153952117,1.2140482008162112,1.2634975194857263,0.6317162844656717,0.055965389008864316,209.64735453010786,1.8358306398486146
44,1.031492660628023,1.033046549816828,0.05018708443379786,170.4544012452116,1.2089557174925167,1.2727937167381296,0.40988476208531033,0.057548520490895996,211.48985672941302,1.8452738639151696
45,1.025312023086123,1.026969691454479,0.05003479565539867,169.43265135075785,1.2140970356098497,1.2878867834806442,1.930872420745321,0.05335555664346655,211.98437300389355,2.6906734308393876
46,1.0166868142617664,1.0398553723303399,0.050058986333263396,167.97789557711914,1.2055038154715358,1.2504867731344582,0.8668052764812318,0.054370602489550515,207.16810230217357,2.4927735517520717
47,1.0136240610483997,1.0400937062826487,0.04982643607948529,167.467506594233,1.213367932710317,1.3111020740306023,0.9568700605099744,0.060885114958602014,217.13970780703102,2.253745106895371
48,1.0033337899677381,1.0355648576180534,0.04988283243140962,165.75840555181597,1.2108518210820634,1.3105004268560079,1.5163899039277935,0.06554013388508027,216.28564920519838,2.2479659918511268
49,0.9996290771161566,1.0362568862441153,0.04964197352712992,165.1404320424146,1.2070026937540215,1.2589734771759202,0.6481347972803777,0.05464548246547727,208.87365558359883,1.9985016160672253
50,0.9962732393940044,1.0461310441393663,0.04984748464557204,164.5676176302504,1.1994339543551502,1.2535528969720449,0.9280535726854117,0.05333926288577,207.5991777042351,1.7592874797263949
