epoch,gen_total_loss,gen_gan_loss,gen_l1_loss,per_loss,disc_loss,gen_total_loss_val,gen_gan_loss_val,gen_l1_loss_val,per_loss_val,disc_loss_val
15,1.544770107838777,2.98652057666516,0.063814641298302,253.3732970228289,0.7749534372019,2.7074442242041674,6.758436931849522,0.0915883099365204,442.0768029222394,3.1299052238464355
16,1.5814025399929816,1.886115803294769,0.0620130426775996,260.9489114950199,1.0681891953369769,1.739629659705823,0.1431210266034312,0.0629854410739228,289.6424707242758,4.645447303280972
17,1.51742271930717,2.03929032034213,0.0602270682960158,250.0843521495857,0.9159379044713656,1.6154974075089588,0.2605714084663529,0.0586781425973271,268.8043398753251,3.607139801270891
18,1.48419651178514,2.202691738978766,0.0594218094943847,244.33012445185443,0.9010950166105044,1.703488986223641,2.868773205032443,0.0622678785686298,279.98601814496635,3.444913383993772
19,1.4675530867485127,2.066437805049343,0.0581779581153451,241.7399653510292,0.9167193870954584,1.6487138568912405,1.714230302774744,0.0654429412290158,272.3909286272408,2.802937209753707
20,1.4630607987025586,1.449042758345604,0.05575821367784,241.81847685728923,1.1411683634144836,5.519384555415352,1.4005732221716782,0.3228698365371859,917.4918679983308,2.8393178801725405
21,1.4154001225560608,1.1135824559348644,0.0516660609854256,234.32913159474288,1.2788994255779993,5.30560718968068,1.6532631281603387,0.2983061500852651,881.5663262206729,1.93836108587756
22,1.381824243286311,1.1163904322514144,0.0504884869053886,228.73137017759947,1.2610898799235275,10.694500489887034,3.062875282412192,0.4611178904402964,1777.564366289649,2.4304001579190246
23,1.3569133418621404,1.1258413565059258,0.0490846084430813,224.5692922592163,1.2210781587675066,3.503788587377213,1.7042230562260836,0.2396508829575954,581.2930455764922,1.8410738503578865
24,1.3319899770919934,1.1216554937164973,0.0483864465129036,220.42214271101625,1.229249881252204,7.506103341930573,2.5308256686879504,0.4431888246687479,1246.9041322727014,1.5260693452145793
25,1.3108042013932868,1.1184176221563675,0.0476822677151401,216.8966708664847,1.21070301987157,3.4924526328792664,2.7742554080958413,0.2159770142360784,578.0164659235737,1.7506704800199755
26,1.302701705487648,1.1111386907609675,0.0470697759235701,215.55698129021292,1.19735204190901,2.1814727603799047,7.658994935762764,0.1445996980007627,353.12579672407395,1.4632308408175363
27,1.2763398085859152,1.0900600808903131,0.0467263414515274,211.19200888577075,1.214877634222555,1.692447909653777,0.9942349159333964,0.0638230028553026,280.642631727162,1.4450884015437695
28,1.2571065763546394,1.0913243857498216,0.0461724150077541,207.9857077017869,1.2081541251870664,1.6830654737382833,2.5709807809921776,0.0659745767223879,276.9729775759253,1.0518526250773137
29,1.2396749220382757,1.0822007393777962,0.0462115967862935,205.0925314006239,1.1903041693538725,1.727850839923514,5.629619775078084,0.094037733168,280.31224806379566,1.1709011076700568
30,1.2258280816275884,1.0654530605245935,0.046083006397406,202.8072693673691,1.2145404245446223,1.453851523390501,1.4331276907189057,0.0482784468219569,240.3172843649836,1.5909480471422175
31,1.2121491594553584,1.0675428728102752,0.0459452406245071,200.524892013852,1.1956802149441572,1.5162956585240837,0.3206849996959514,0.0497057807309055,252.20551712489365,2.0069277284168963
32,1.1946747824549675,1.050195529145917,0.0463895338089528,197.63488537769507,1.2116932957184197,1.5378640143588038,1.362182603820716,0.0485133697693743,254.41356752225667,1.741794500374558
33,1.1828318254800865,1.0545839741051493,0.0462225398777218,195.65548654216352,1.2073971967738453,1.8367930938701815,2.288584217458668,0.0586406908265434,302.9830006646638,1.5821727817601496
34,1.1732108366703338,1.0409631828233452,0.046605057861324,194.06951180920743,1.2186493978494464,1.4172269289151276,0.832326919991191,0.0487588632519882,235.0134524996918,1.5613320919546751
35,1.1601750057172215,1.052410340781259,0.0466047101575733,191.88161105401448,1.2057439902926437,1.4274611167609692,0.5732623229817588,0.0484007200078651,237.06516589363025,1.6098172281048089
36,1.1477447597402155,1.044982791396946,0.0462913142554093,189.82032900611952,1.202657668071218,1.4484875025578063,1.0779039290281809,0.0522016300792151,239.89037411189315,1.4226187419183185
37,1.1392729694447896,1.0532942491592747,0.04642647620991315,188.39705674341408,1.20018592302752,1.5872265687820934,1.1586765897155988,0.05425955219249619,262.9024243118739,1.4166130560459478
38,1.129375675617542,1.0477299593093963,0.0462498598612181,186.75522115631858,1.2015993424128777,1.4273864220864703,1.51451297744666,0.04853748783911809,235.79748850529737,1.9401696408149038
39,1.119853492296937,1.0648025647617212,0.046449459193846084,185.14509448674644,1.201486221973849,2.4355419803816494,3.7643574832689644,0.14037047127390853,400.6705644966352,1.9375572101904615
40,1.1108312703945702,1.0607627343054455,0.04645169417899434,183.6467738647272,1.194499958343435,1.4656758102597576,1.480191816728894,0.05156600849315671,242.21976817102714,1.753065526603472
41,1.1016474653035402,1.0730038968790876,0.04634945775373,182.09998823014817,1.1818557087442663,1.397460165391169,0.4923432385567391,0.048655672605601274,232.17247451461188,1.7284310958173015
42,1.094355448079065,1.0694222320498217,0.04620055142688648,180.88967573996817,1.1881501584359915,1.3892338691592807,0.6077799085490775,0.04711838108994583,230.6500725755597,1.5753911067943762
43,1.0855063996877115,1.0693801064745034,0.04612180530646871,179.41502183829203,1.2006571856760742,1.5595950928655,2.2860975462611357,0.053724131692606626,256.7948428692204,1.807719655320196
44,1.080394455956498,1.0683157838143336,0.046203598614763655,178.564314206756,1.1829342116887616,1.3810138641165035,0.7492416590747266,0.048845315044100335,229.0885776066544,1.5907036132151537
45,1.0706868780555554,1.0744804997255306,0.046515951550445786,176.93764384666292,1.1904222383505048,1.3210262050428012,0.07586093879682888,0.04842325938994636,219.9891788803705,3.0784172948044124
46,1.0636229322135153,1.0801198729784183,0.04600853103969135,175.75364644314982,1.1802132370964726,1.4341526831140612,1.7019871865168656,0.05054031415187781,236.67189496861826,2.112624201680174
47,1.0554572790898014,1.0742900383059342,0.046220881990295386,174.4001236051616,1.189170710329372,1.4203503318204738,0.7618169792512856,0.048574748436118115,235.62833930289392,1.462216462652282
